fotmob_id,name,position,team,xP,assists,bonus,bps,clean_sheets,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,goals_conceded,goals_scored,minutes,modified,own_goals,penalties_missed,penalties_saved,red_cards,saves,starts,total_points,yellow_cards,fpl_id,first_name,second_name,23_id,24_id,25_id,23_position,24_position,25_position,25_cost,opta_id,shots_on_target,fouls_won,clearances,tackles_won,interceptions,blocks,recoveries,tackles,tackles_lost,saves_inside_box,saves_outside_box,penalties_scored,games,abs_cleans_change,abs_goals_scored_change,abs_goals_conceded_change,abs_def_contribution_change,bps_cleans_change,bps_goals_scored_change,bps_goals_conceded_change,bps_fouls_won_change,bps_shot_on_target_change,bps_saves_change,bps_penalties_scored_change,new_bps,new_bonus,new_total_points,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,value,PPM,PPMPM,new_value,new_PPM,new_PPMPM,total_points_change,bps_change,bonus_change,position_changed
865931,Max Kilman,DEF,West Ham,79.6,1,5,395,6,1.19,2.74,1.55,59.71,62,0,3348,0,0,0,0,0,0,38,82,5,214048.0,Max,Kilman,563.0,524.0,605.0,DEF,DEF,DEF,4.5,214048.0,3.0,13.0,210.0,24.0,38.0,40.0,146.0,39.0,15.0,0.0,0.0,0.0,38,0,0,0,30,0,0,0,0,0,0.0,0.0,395.0,5,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,2.158,0.474,24,2.947,0.632,30,0.0,0,False
866201,Carlos Vinícius Alves Morais,FWD,Fulham,0.9,0,0,14,0,0.0,0.06,0.06,0.11,1,0,13,0,0,0,0,0,0,0,3,0,245824.0,Carlos Vinícius,Alves Morais,287.0,258.0,0.0,FWD,FWD,FWD,0.0,245824.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0.0,0.0,14.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,1.0,0.0,0,0.0,0,False
866686,Matt O'Riley,MID,Brighton,30.7,3,2,209,2,2.04,4.8,2.76,14.27,20,2,929,0,1,0,0,0,0,11,50,1,219249.0,Matt,O'Riley,0.0,629.0,164.0,0,MID,MID,5.5,219249.0,7.0,13.0,9.0,9.0,13.0,3.0,29.0,16.0,7.0,0.0,0.0,1.0,21,0,0,0,0,0,0,0,0,0,0.0,-6.0,203.0,2,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2.381,0.429,9,2.381,0.429,0,-6.0,0,False
866688,Luke Woolfenden,DEF,Ipswich,4.7,0,0,93,1,0.02,0.05,0.03,26.46,28,0,1187,0,0,0,0,0,0,12,18,2,220583.0,Luke,Woolfenden,0.0,284.0,0.0,0,DEF,DEF,0.0,220583.0,0.0,2.0,76.0,6.0,19.0,14.0,38.0,9.0,3.0,0.0,0.0,0.0,15,0,0,0,8,0,0,0,0,0,0.0,0.0,93.0,0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.2,0.0,0,1.733,0.0,8,0.0,0,False
866967,Altay Bayindir,GK,Man Utd,2.7,0,0,22,1,0.0,0.0,0.0,6.93,10,0,360,0,0,0,0,0,8,4,8,0,451302.0,Altay,Bayindir,695.0,367.0,431.0,GK,GK,GK,5.0,451302.0,0.0,1.0,14.0,0.0,0.0,0.0,20.0,0.0,0.0,8.0,0.0,0.0,4,0,0,0,0,0,0,0,0,0,8.0,0.0,30.0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.25,1,2.0,0.25,0,8.0,0,False
867414,Sandro Tonali,MID,Newcastle,89.1,2,10,536,11,2.77,7.23,4.46,33.18,34,4,2625,0,0,0,0,0,0,28,106,5,432422.0,Sandro,Tonali,429.0,417.0,491.0,MID,MID,MID,5.5,432422.0,12.0,49.0,30.0,32.0,34.0,11.0,177.0,51.0,19.0,0.0,0.0,0.0,36,0,0,0,18,0,0,0,0,0,0.0,0.0,536.0,11,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,2.944,0.528,22,3.472,0.611,19,0.0,1,False
873014,Oliver Skipp,MID,Leicester,9.1,0,0,121,3,0.32,0.69,0.37,26.06,26,0,1118,0,0,0,0,0,0,10,27,8,209042.0,Oliver,Skipp,515.0,501.0,0.0,MID,MID,MID,0.0,209042.0,1.0,13.0,10.0,4.0,11.0,7.0,46.0,21.0,17.0,0.0,0.0,0.0,24,0,0,0,0,0,0,0,0,0,0.0,0.0,121.0,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.125,0.0,0,1.125,0.0,0,0.0,0,False
873289,Marc Cucurella Saseta,DEF,Chelsea,111.4,2,14,533,9,2.39,5.18,2.79,39.94,38,5,2988,0,0,0,0,1,0,33,133,8,179268.0,Marc,Cucurella Saseta,198.0,163.0,224.0,DEF,DEF,DEF,6.0,179268.0,12.0,38.0,80.0,45.0,28.0,16.0,130.0,67.0,22.0,0.0,0.0,0.0,36,0,0,0,6,0,0,0,0,0,0.0,0.0,533.0,16,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,3.694,0.611,23,3.917,0.639,8,0.0,2,False
874025,Vitalii Mykolenko,DEF,Everton,106.2,3,9,467,11,2.12,2.6,0.48,39.81,39,1,3082,0,0,0,0,0,0,35,121,4,224967.0,Vitalii,Mykolenko,260.0,231.0,292.0,DEF,DEF,DEF,5.0,224967.0,1.0,34.0,135.0,38.0,44.0,10.0,88.0,63.0,25.0,0.0,0.0,0.0,35,0,0,0,14,0,0,0,0,0,0.0,0.0,467.0,9,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,3.457,0.686,27,3.857,0.771,14,0.0,0,False
877401,Calvin Bassey,DEF,Fulham,63.1,0,0,390,5,0.42,1.44,1.02,39.22,47,1,3074,0,0,0,0,0,0,34,75,7,232892.0,Calvin,Bassey,610.0,241.0,318.0,DEF,DEF,DEF,4.5,232892.0,4.0,32.0,113.0,34.0,20.0,17.0,168.0,54.0,20.0,0.0,0.0,0.0,35,0,0,0,10,0,0,0,0,0,0.0,0.0,390.0,0,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2.143,0.457,18,2.429,0.514,10,0.0,0,False
882401,Boubakary Soumaré,MID,Leicester,31.2,0,0,327,1,0.94,1.23,0.29,46.48,52,0,2165,0,0,0,0,0,0,25,48,8,225902.0,Boubakary,Soumaré,0.0,285.0,0.0,0,MID,MID,0.0,225902.0,0.0,23.0,33.0,20.0,27.0,10.0,140.0,37.0,17.0,0.0,0.0,0.0,31,0,0,0,10,0,0,0,0,0,0.0,0.0,327.0,0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.548,0.0,0,1.871,0.0,10,0.0,0,False
883080,Morgan Rogers,MID,Aston Villa,151.4,11,15,534,10,5.24,11.73,6.49,43.7,40,8,3115,0,0,0,0,0,0,37,161,10,244850.0,Morgan,Rogers,803.0,54.0,47.0,MID,MID,MID,7.0,244850.0,20.0,51.0,18.0,22.0,6.0,7.0,119.0,43.0,21.0,0.0,0.0,0.0,37,0,0,0,0,0,0,0,0,0,0.0,0.0,534.0,17,163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,4.351,0.622,23,4.405,0.622,2,0.0,2,False
886016,Kiernan Dewsbury-Hall,MID,Chelsea,10.2,1,1,71,0,0.22,0.44,0.22,3.88,3,0,257,0,0,0,0,0,0,2,18,0,215413.0,Kiernan,Dewsbury-Hall,0.0,166.0,242.0,0,MID,MID,5.0,215413.0,0.0,6.0,7.0,5.0,2.0,0.0,9.0,8.0,3.0,0.0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0.0,0.0,71.0,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.385,0.231,4,1.538,0.308,2,0.0,2,False
888912,Mikkel Damsgaard,MID,Brentford,119.1,10,10,611,11,7.01,9.92,2.91,45.6,41,2,2911,0,0,0,0,0,0,34,131,2,440089.0,Mikkel,Damsgaard,98.0,89.0,121.0,MID,MID,MID,6.0,440089.0,7.0,27.0,29.0,44.0,27.0,3.0,179.0,83.0,39.0,0.0,0.0,0.0,38,0,0,0,14,0,0,0,0,0,0.0,0.0,611.0,13,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,3.447,0.553,24,3.895,0.632,17,0.0,3,False
889534,Emile Smith Rowe,MID,Fulham,98.9,3,15,449,7,2.04,6.49,4.45,25.35,28,6,2036,0,0,0,0,0,0,25,114,3,209289.0,Emile,Smith Rowe,22.0,19.0,325.0,MID,MID,MID,6.0,209289.0,11.0,14.0,16.0,18.0,11.0,2.0,75.0,31.0,13.0,0.0,0.0,0.0,34,0,0,0,0,0,0,0,0,0,0.0,0.0,449.0,16,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,3.353,0.559,19,3.382,0.559,1,0.0,1,False
891743,Mohammed Kudus,MID,West Ham,78.5,4,5,373,7,2.67,9.64,6.97,43.46,46,5,2589,0,0,0,0,1,0,31,106,2,460842.0,Mohammed,Kudus,689.0,525.0,582.0,MID,MID,MID,6.5,460842.0,22.0,64.0,8.0,23.0,4.0,1.0,138.0,38.0,15.0,0.0,0.0,0.0,32,0,0,0,4,0,0,0,0,0,0.0,0.0,373.0,6,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,3.312,0.5,17,3.469,0.531,5,0.0,1,False
891855,Jakub Moder,MID,Brighton,-0.4,0,0,17,0,0.53,0.53,0.0,0.26,0,0,9,0,0,0,0,0,0,0,4,0,243505.0,Jakub,Moder,144.0,137.0,0.0,MID,MID,MID,0.0,243505.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,0,0.0,0.0,17.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,1.0,0.0,0,0.0,0,False
894803,Djed Spence,DEF,Spurs,45.8,2,6,216,3,1.41,1.99,0.58,34.79,39,1,1790,0,1,0,0,1,0,19,51,2,232859.0,Djed,Spence,517.0,504.0,573.0,DEF,DEF,DEF,4.5,232859.0,3.0,23.0,56.0,34.0,21.0,9.0,109.0,47.0,13.0,0.0,0.0,0.0,25,0,0,0,6,0,0,0,0,0,0.0,0.0,216.0,5,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2.04,0.44,12,2.24,0.48,5,0.0,-1,False
906937,Anthony Gordon,MID,Newcastle,116.3,6,9,476,10,4.8,12.99,8.19,32.62,33,6,2428,0,0,1,0,0,0,28,124,2,232826.0,Anthony,Gordon,412.0,398.0,485.0,MID,MID,MID,7.5,232826.0,19.0,71.0,5.0,18.0,7.0,2.0,97.0,32.0,14.0,0.0,0.0,1.0,34,0,0,0,0,0,0,0,0,0,0.0,-6.0,470.0,8,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,3.647,0.471,16,3.618,0.471,-1,-6.0,-1,False
914402,Jack Clarke,MID,Ipswich,38.0,4,0,221,1,1.11,2.28,1.17,27.25,31,0,1161,0,0,0,0,0,0,12,53,2,443261.0,Jack,Clarke,0.0,631.0,0.0,0,MID,MID,0.0,443261.0,2.0,23.0,23.0,20.0,7.0,0.0,75.0,32.0,12.0,0.0,0.0,0.0,32,0,0,0,2,0,0,0,0,0,0.0,0.0,221.0,0,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.656,0.0,0,1.719,0.0,2,0.0,0,False
916332,Luke Thomas,DEF,Leicester,12.9,0,0,144,3,0.49,0.85,0.36,25.08,23,0,1109,0,0,0,0,0,0,13,27,3,244619.0,Luke,Thomas,693.0,305.0,0.0,DEF,DEF,DEF,0.0,244619.0,0.0,10.0,45.0,25.0,21.0,6.0,42.0,31.0,6.0,0.0,0.0,0.0,14,0,0,0,8,0,0,0,0,0,0.0,0.0,144.0,0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.929,0.0,0,2.5,0.0,8,0.0,0,False
917802,Wesley Fofana,DEF,Chelsea,23.5,0,2,162,2,0.18,0.62,0.44,14.76,13,0,1172,0,0,0,0,0,0,14,26,7,444463.0,Wesley,Fofana,201.0,189.0,230.0,DEF,DEF,DEF,4.5,444463.0,0.0,16.0,52.0,12.0,14.0,9.0,54.0,13.0,1.0,0.0,0.0,0.0,14,0,0,0,4,0,0,0,0,0,0.0,0.0,162.0,2,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.857,0.357,6,2.143,0.429,4,0.0,0,False
919435,Sepp van den Berg,DEF,Brentford,46.3,1,1,266,5,0.52,2.61,2.09,44.61,49,0,2584,0,0,0,0,0,0,29,62,3,444765.0,Sepp,van den Berg,312.0,338.0,113.0,DEF,DEF,DEF,4.5,444765.0,6.0,5.0,131.0,24.0,21.0,38.0,97.0,39.0,15.0,0.0,0.0,0.0,31,0,0,0,14,0,0,0,0,0,0.0,0.0,266.0,0,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2.0,0.419,16,2.419,0.516,13,0.0,-1,False
923312,Bryan Mbeumo,MID,Brentford,199.9,9,29,948,9,9.24,21.75,12.52,55.4,55,20,3415,0,0,1,0,0,0,38,236,3,446008.0,Bryan,Mbeumo,108.0,99.0,119.0,MID,MID,MID,8.0,446008.0,41.0,44.0,51.0,31.0,14.0,3.0,156.0,49.0,18.0,0.0,0.0,5.0,38,0,0,0,6,0,0,0,0,0,0.0,-30.0,918.0,28,241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,6.211,0.763,30,6.342,0.789,5,-30.0,-1,False
924610,Sugawara Yukinari,DEF,Southampton,17.9,1,0,116,2,2.47,2.95,0.48,41.15,46,1,1548,0,0,0,0,0,0,16,43,4,219279.0,Sugawara,Yukinari,0.0,474.0,0.0,0,DEF,DEF,0.0,219279.0,6.0,10.0,47.0,18.0,11.0,10.0,44.0,31.0,13.0,0.0,0.0,0.0,30,0,0,0,2,0,0,0,0,0,0.0,0.0,116.0,2,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.433,0.0,0,1.567,0.0,4,0.0,2,False
933576,Antoine Semenyo,MID,Bournemouth,132.2,7,14,571,11,4.43,13.94,9.51,44.18,41,11,3202,0,0,0,0,0,0,36,165,9,437730.0,Antoine,Semenyo,82.0,78.0,82.0,FWD,MID,MID,7.0,437730.0,41.0,37.0,34.0,35.0,11.0,9.0,158.0,55.0,20.0,0.0,0.0,0.0,37,0,0,0,4,0,0,0,0,0,0.0,0.0,571.0,13,168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,4.459,0.622,24,4.541,0.649,3,0.0,-1,False
933768,Curtis Jones,MID,Liverpool,93.5,5,4,396,6,1.46,5.8,4.34,23.35,27,3,1702,0,0,0,0,1,0,19,87,1,206915.0,Curtis,Jones,300.0,324.0,388.0,MID,MID,MID,5.5,206915.0,13.0,25.0,8.0,22.0,7.0,9.0,97.0,39.0,17.0,0.0,0.0,0.0,33,0,0,0,0,0,0,0,0,0,0.0,0.0,396.0,5,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2.636,0.455,16,2.667,0.485,1,0.0,1,False
933845,Rayan Aït-Nouri,DEF,Wolves,100.8,7,13,447,7,3.98,6.67,2.69,53.27,67,4,3112,0,0,0,0,1,0,37,125,5,448514.0,Rayan,Aït-Nouri,545.0,533.0,402.0,DEF,DEF,DEF,6.0,448514.0,13.0,46.0,66.0,57.0,26.0,6.0,145.0,89.0,32.0,0.0,0.0,0.0,37,0,0,0,4,0,0,0,0,0,0.0,0.0,447.0,15,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,3.378,0.541,21,3.541,0.568,6,0.0,2,False
935379,Dejan Kulusevski,MID,Spurs,110.5,4,9,426,6,4.03,8.09,4.06,42.39,41,7,2386,0,0,0,0,0,0,27,117,3,445044.0,Dejan,Kulusevski,501.0,492.0,583.0,MID,MID,MID,6.5,445044.0,18.0,38.0,9.0,23.0,13.0,5.0,121.0,45.0,22.0,0.0,0.0,0.0,32,0,0,0,0,0,0,0,0,0,0.0,0.0,426.0,9,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,3.656,0.562,18,3.656,0.562,0,0.0,0,False
939542,Dwight McNeil,MID,Everton,75.9,8,9,401,5,4.49,5.53,1.05,21.12,24,4,1366,0,0,0,0,0,0,15,93,1,433154.0,Dwight,McNeil,259.0,230.0,300.0,MID,MID,MID,6.0,433154.0,10.0,18.0,2.0,8.0,6.0,0.0,76.0,13.0,5.0,0.0,0.0,0.0,21,0,0,0,2,0,0,0,0,0,0.0,0.0,401.0,9,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,4.429,0.714,15,4.524,0.714,2,0.0,0,False
940442,Tommy Doyle,MID,Wolves,18.8,1,0,128,0,0.35,0.9,0.55,10.16,10,0,474,0,0,0,0,0,0,3,28,1,220394.0,Tommy,Doyle,351.0,544.0,0.0,MID,MID,MID,0.0,220394.0,2.0,5.0,11.0,6.0,5.0,5.0,43.0,11.0,5.0,0.0,0.0,0.0,24,0,0,0,0,0,0,0,0,0,0.0,0.0,128.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.167,0.0,0,1.167,0.0,0,0.0,0,False
941213,Crysencio Summerville,MID,West Ham,31.3,1,2,129,2,1.71,3.32,1.61,17.58,20,1,776,0,0,0,0,0,0,7,33,2,450070.0,Crysencio,Summerville,0.0,587.0,615.0,0,MID,MID,5.5,450070.0,5.0,23.0,6.0,7.0,0.0,4.0,38.0,13.0,6.0,0.0,0.0,0.0,19,0,0,0,0,0,0,0,0,0,0.0,0.0,129.0,2,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.737,0.316,6,1.737,0.316,0,0.0,0,False
941573,Pedro Porro,DEF,Spurs,105.0,6,6,456,6,4.71,6.34,1.63,49.37,47,2,2606,0,0,0,0,0,0,28,98,5,441164.0,Pedro,Porro,506.0,495.0,568.0,DEF,DEF,DEF,5.5,441164.0,8.0,33.0,73.0,49.0,36.0,17.0,152.0,66.0,17.0,0.0,0.0,0.0,33,0,0,0,6,0,0,0,0,0,0.0,0.0,456.0,6,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2.97,0.515,18,3.152,0.545,6,0.0,0,False
942368,Jérémy Doku,MID,Man City,80.1,6,3,425,8,3.81,5.13,1.32,15.18,14,3,1506,0,0,0,0,0,0,16,88,1,248875.0,Jérémy,Doku,678.0,346.0,418.0,MID,MID,MID,6.5,248875.0,9.0,33.0,2.0,22.0,4.0,1.0,63.0,31.0,9.0,0.0,0.0,0.0,29,0,0,0,0,0,0,0,0,0,0.0,0.0,425.0,3,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,3.034,0.448,13,3.034,0.448,0,0.0,0,False
942381,Jurriën Timber,DEF,Arsenal,125.3,3,9,426,11,1.3,2.53,1.23,21.09,21,1,2415,0,0,0,0,0,0,27,114,7,445122.0,Jurriën,Timber,585.0,6.0,8.0,DEF,DEF,DEF,5.5,445122.0,4.0,29.0,41.0,38.0,22.0,4.0,94.0,58.0,20.0,0.0,0.0,0.0,30,0,0,0,0,0,0,0,0,0,0.0,0.0,426.0,9,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,3.8,0.667,20,3.8,0.667,0,0.0,0,False
942549,Billy Gilmour,MID,Brighton,3.1,0,0,21,0,0.04,0.12,0.08,1.32,1,0,97,0,0,0,0,0,0,1,3,0,243568.0,Billy,Gilmour,133.0,124.0,0.0,MID,MID,MID,0.0,243568.0,0.0,3.0,1.0,3.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,21.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,0.0,0,1.5,0.0,0,0.0,0,False
950474,James Garner,MID,Everton,31.7,1,0,244,5,1.37,2.04,0.67,19.71,19,0,1590,0,0,0,0,0,0,17,42,5,232928.0,James,Garner,250.0,223.0,303.0,MID,MID,MID,5.0,232928.0,4.0,15.0,34.0,31.0,23.0,4.0,73.0,47.0,16.0,0.0,0.0,0.0,21,0,0,0,6,0,0,0,0,0,0.0,0.0,244.0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2.0,0.381,9,2.286,0.429,6,0.0,0,False
950485,Maxence Lacroix,DEF,Crystal Palace,98.2,2,9,463,11,1.01,4.51,3.5,44.59,45,1,3116,0,0,0,0,0,0,35,114,5,437499.0,Maxence,Lacroix,0.0,650.0,257.0,0,DEF,DEF,5.0,437499.0,6.0,19.0,203.0,41.0,54.0,22.0,130.0,68.0,27.0,0.0,0.0,0.0,35,0,0,0,34,0,0,0,0,0,0.0,0.0,463.0,10,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,3.257,0.629,29,4.257,0.829,35,0.0,1,False
950561,Darwin Núñez Ribeiro,FWD,Liverpool,80.0,3,6,244,2,0.51,6.27,5.76,16.85,21,5,1113,0,0,0,0,0,0,8,66,8,447203.0,Darwin,Núñez Ribeiro,293.0,316.0,397.0,FWD,FWD,FWD,6.5,447203.0,13.0,14.0,11.0,18.0,4.0,0.0,41.0,21.0,3.0,0.0,0.0,0.0,30,0,0,0,0,0,0,0,0,0,0.0,0.0,244.0,6,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2.2,0.333,10,2.2,0.333,0,0.0,0,False
950829,Chris Richards,DEF,Crystal Palace,40.8,1,2,249,7,0.6,1.93,1.33,29.78,31,1,1921,0,0,0,0,1,0,22,68,2,427623.0,Chris,Richards,238.0,194.0,261.0,DEF,DEF,DEF,4.5,427623.0,6.0,5.0,113.0,30.0,19.0,14.0,51.0,47.0,17.0,0.0,0.0,0.0,24,0,0,0,16,0,0,0,0,0,0.0,0.0,249.0,3,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2.833,0.625,18,3.542,0.75,17,0.0,1,False
950830,Joshua Zirkzee,FWD,Man Utd,58.8,2,6,216,3,1.04,5.68,4.64,24.84,24,3,1385,0,0,0,0,0,0,14,64,2,458249.0,Joshua,Zirkzee,0.0,389.0,466.0,0,FWD,FWD,6.0,458249.0,11.0,13.0,8.0,8.0,6.0,4.0,57.0,14.0,6.0,0.0,0.0,0.0,32,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0,8,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2.0,0.312,11,2.062,0.344,2,0.0,2,False
951765,Armel Bella-Kotchap,DEF,Southampton,-2.8,0,0,7,0,0.01,0.33,0.32,10.67,13,0,329,0,0,0,0,0,0,2,2,0,477386.0,Armel,Bella-Kotchap,0.0,456.0,0.0,0,DEF,DEF,0.0,477386.0,0.0,2.0,21.0,5.0,5.0,2.0,19.0,7.0,2.0,0.0,0.0,0.0,4,0,0,0,2,0,0,0,0,0,0.0,0.0,7.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0,1.0,0.0,2,0.0,0,False
951954,Cheick Doucouré,MID,Crystal Palace,13.0,1,0,71,1,0.11,0.51,0.4,7.53,6,0,443,0,0,0,0,0,0,4,19,1,438464.0,Cheick,Doucouré,223.0,193.0,268.0,MID,MID,MID,5.0,438464.0,0.0,7.0,10.0,8.0,11.0,0.0,31.0,16.0,8.0,0.0,0.0,0.0,13,0,0,0,2,0,0,0,0,0,0.0,0.0,71.0,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.462,0.231,4,1.615,0.308,2,0.0,0,False
953859,Nathan Wood-Gordon,DEF,Southampton,2.9,0,2,54,1,0.04,0.27,0.23,21.73,20,0,771,0,0,0,0,0,0,9,14,2,244845.0,Nathan,Wood-Gordon,0.0,477.0,0.0,0,DEF,DEF,0.0,244845.0,0.0,4.0,38.0,8.0,5.0,6.0,20.0,14.0,6.0,0.0,0.0,0.0,11,0,0,0,8,0,0,0,0,0,0.0,0.0,54.0,3,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.273,0.0,0,2.091,0.0,9,0.0,1,False
955139,Tariq Lamptey,DEF,Brighton,25.4,2,1,99,2,0.8,1.18,0.38,15.36,21,2,856,0,0,0,0,0,0,10,42,0,232792.0,Tariq,Lamptey,139.0,131.0,150.0,DEF,DEF,DEF,4.5,232792.0,2.0,10.0,21.0,11.0,7.0,7.0,39.0,17.0,6.0,0.0,0.0,0.0,15,0,0,0,0,0,0,0,0,0,0.0,0.0,99.0,2,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2.8,0.6,9,2.867,0.6,1,0.0,1,False
955214,Jean-Clair Todibo,DEF,West Ham,39.1,0,1,233,5,0.06,0.42,0.36,29.86,33,0,1824,0,0,0,0,0,0,20,54,3,462116.0,Jean-Clair,Todibo,0.0,591.0,609.0,0,DEF,DEF,4.5,462116.0,0.0,6.0,82.0,28.0,26.0,13.0,79.0,47.0,19.0,0.0,0.0,0.0,27,0,0,0,12,0,0,0,0,0,0.0,0.0,233.0,0,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2.0,0.444,14,2.407,0.519,11,0.0,-1,False
955376,Benoît Badiashile,DEF,Chelsea,3.8,0,0,35,0,0.08,0.08,0.0,5.34,5,0,332,0,0,0,0,0,0,3,7,0,242880.0,Benoît,Badiashile,191.0,153.0,229.0,DEF,DEF,DEF,4.5,242880.0,0.0,2.0,12.0,6.0,6.0,2.0,18.0,9.0,3.0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0.0,0.0,35.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.4,0.2,1,1.4,0.2,0,0.0,0,False
955406,William Saliba,DEF,Arsenal,163.5,0,14,564,12,1.28,3.7,2.42,30.32,29,2,3039,0,0,0,0,1,0,35,130,2,462424.0,William,Saliba,20.0,18.0,6.0,DEF,DEF,DEF,6.0,462424.0,3.0,17.0,118.0,37.0,21.0,15.0,154.0,62.0,25.0,0.0,0.0,0.0,35,0,0,0,12,0,0,0,0,0,0.0,0.0,564.0,14,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,3.714,0.6,23,4.057,0.657,12,0.0,0,False
955529,Matheus Luiz Nunes,MID,Man City,79.9,7,6,373,9,3.32,4.43,1.11,24.87,19,1,1670,0,0,0,0,0,0,19,81,4,465351.0,Matheus Luiz,Nunes,566.0,356.0,407.0,MID,MID,DEF,5.5,465351.0,4.0,20.0,30.0,22.0,15.0,4.0,70.0,35.0,13.0,0.0,0.0,0.0,26,27,1,-7,2,108,-6,-76,0,0,0.0,0.0,399.0,11,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,3.115,0.538,19,4.192,0.731,28,26.0,5,True
956621,Max Aarons,DEF,Bournemouth,2.5,0,0,31,1,0.01,0.01,0.0,0.28,0,0,84,0,0,0,0,0,0,1,8,0,232980.0,Max,Aarons,643.0,59.0,0.0,DEF,DEF,DEF,0.0,232980.0,0.0,2.0,0.0,2.0,1.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0.0,0.0,31.0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.667,0.0,0,2.667,0.0,0,0.0,0,False
956682,Sven Botman,DEF,Newcastle,6.1,0,0,95,2,0.22,0.81,0.59,5.07,4,0,412,0,0,0,0,0,0,6,18,1,220237.0,Sven,Botman,405.0,393.0,475.0,DEF,DEF,DEF,5.0,220237.0,2.0,4.0,25.0,9.0,5.0,4.0,14.0,12.0,3.0,0.0,0.0,0.0,8,0,0,0,2,0,0,0,0,0,0.0,0.0,95.0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.25,0.375,4,2.5,0.5,2,0.0,0,False
