fotmob_id,name,position,team,xP,assists,bonus,bps,clean_sheets,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,goals_conceded,goals_scored,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,starts,total_points,yellow_cards,fpl_id,first_name,second_name,23_id,24_id,25_id,23_position,24_position,25_position,25_cost,opta_id,shots_on_target,fouls_won,clearances,tackles_won,interceptions,blocks,recoveries,tackles,tackles_lost,saves_inside_box,saves_outside_box,penalties_scored,games,abs_cleans_change,abs_goals_scored_change,abs_goals_conceded_change,abs_def_contribution_change,bps_cleans_change,bps_goals_scored_change,bps_goals_conceded_change,bps_fouls_won_change,bps_shot_on_target_change,bps_saves_change,bps_penalties_scored_change,new_bps,new_bonus,new_total_points,value,PPM,PPMPM,new_value,new_PPM,new_PPMPM,total_points_change,bps_change,bonus_change,position_changed
654096,Declan Rice,MID,Arsenal,182.3,9,17,744,17,5.09,8.62,3.53,27.08,28,7,3225,0,0,0,0,0,37,165,5,204480.0,Declan,Rice,540.0,16.0,21.0,MID,MID,MID,6.5,204480.0,20.0,13.0,51.0,51.0,44.0,11.0,178.0,83.0,32.0,0.0,0.0,0.0,38,0,0,0,24,0,0,0,13.0,40.0,0.0,0.0,797.0,18,190,25.385,4.342,0.668,29.231,5.0,0.769,25,53.0,1,False
654908,Richarlison de Andrade,MID,Spurs,102.2,4,7,305,7,1.42,10.91,9.49,25.59,18,11,1481,0,0,0,0,0,18,122,3,212319.0,Richarlison,de Andrade,509.0,497.0,597.0,MID,FWD,FWD,6.5,212319.0,25.0,30.0,23.0,11.0,8.0,6.0,42.0,16.0,5.0,0.0,0.0,0.0,28,-7,-11,0,0,0,66,0,30.0,50.0,0.0,0.0,451.0,15,112,18.769,4.357,0.67,17.231,4.0,0.615,-10,146.0,8,True
655575,Jacob Bruun Larsen,MID,Burnley,60.8,0,7,237,3,1.44,6.09,4.65,24.35,23,6,1235,0,0,0,0,0,16,82,1,179458.0,Jacob,Bruun Larsen,608.0,0.0,202.0,MID,0,MID,5.5,179458.0,16.0,7.0,21.0,4.0,7.0,2.0,64.0,9.0,5.0,0.0,0.0,1.0,32,0,0,0,0,0,0,0,7.0,32.0,0.0,-6.0,270.0,7,82,14.909,2.562,0.466,14.909,2.562,0.466,0,33.0,0,False
662428,Antonee Robinson,DEF,Fulham,102.7,6,8,662,9,3.75,4.43,0.68,61.93,60,0,3266,2,0,0,0,0,37,104,6,169528.0,Antonee,Robinson,283.0,255.0,316.0,DEF,DEF,DEF,5.0,169528.0,7.0,20.0,109.0,58.0,80.0,8.0,227.0,93.0,35.0,0.0,0.0,0.0,37,0,0,0,14,0,0,0,20.0,14.0,0.0,0.0,696.0,4,114,20.8,2.811,0.562,22.8,3.081,0.616,10,34.0,-4,False
662936,Ben Godfrey,DEF,Everton,24.9,0,0,166,4,0.55,2.31,1.76,18.73,13,0,1120,0,0,0,0,0,13,37,2,198826.0,Ben,Godfrey,252.0,715.0,0.0,DEF,DEF,DEF,0.0,198826.0,4.0,6.0,51.0,20.0,16.0,8.0,45.0,30.0,10.0,0.0,0.0,0.0,15,0,0,0,6,0,0,0,6.0,8.0,0.0,0.0,180.0,0,43,0.0,2.467,0.0,0.0,2.867,0.0,6,14.0,0,False
664444,Takehiro Tomiyasu,DEF,Arsenal,59.3,1,4,244,6,0.68,2.42,1.74,14.03,10,2,1140,0,0,0,1,0,10,70,0,223723.0,Takehiro,Tomiyasu,25.0,22.0,0.0,DEF,DEF,DEF,0.0,223723.0,3.0,8.0,30.0,9.0,18.0,4.0,54.0,20.0,11.0,0.0,0.0,0.0,22,0,0,0,2,0,0,0,8.0,6.0,0.0,0.0,258.0,3,71,0.0,3.182,0.0,0.0,3.227,0.0,1,14.0,-1,False
666857,Yoane Wissa,FWD,Brentford,109.6,4,15,457,11,1.82,12.36,10.54,37.55,40,12,2488,0,0,0,0,0,29,131,7,216646.0,Yoane,Wissa,119.0,110.0,135.0,FWD,FWD,FWD,7.5,216646.0,26.0,51.0,13.0,16.0,9.0,3.0,99.0,28.0,12.0,0.0,0.0,0.0,34,0,0,0,0,0,0,0,51.0,52.0,0.0,0.0,560.0,21,137,17.467,3.853,0.514,18.267,4.029,0.537,6,103.0,6,False
671331,Leon Bailey,MID,Aston Villa,134.0,11,11,482,5,7.17,13.46,6.29,36.17,32,10,2063,0,0,0,0,0,22,148,5,215711.0,Leon,Bailey,34.0,28.0,49.0,MID,MID,MID,5.5,215711.0,18.0,26.0,4.0,7.0,9.0,1.0,107.0,13.0,6.0,0.0,0.0,0.0,35,0,0,0,0,0,0,0,26.0,36.0,0.0,0.0,544.0,15,152,26.909,4.229,0.769,27.636,4.343,0.79,4,62.0,4,False
671529,Konstantinos Tsimikas,DEF,Liverpool,46.1,3,4,201,4,1.26,1.35,0.09,8.46,7,0,675,0,0,0,0,0,8,48,0,214285.0,Konstantinos,Tsimikas,311.0,337.0,377.0,DEF,DEF,DEF,5.0,214285.0,0.0,7.0,9.0,13.0,6.0,1.0,43.0,19.0,6.0,0.0,0.0,0.0,13,0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,208.0,3,47,9.6,3.692,0.738,9.4,3.615,0.723,-1,7.0,-1,False
672469,Ben Chilwell,DEF,Chelsea,20.0,2,2,123,1,1.62,2.73,1.11,12.5,14,0,752,0,0,0,0,0,9,24,5,172850.0,Ben,Chilwell,195.0,160.0,0.0,DEF,DEF,DEF,0.0,172850.0,4.0,12.0,17.0,10.0,4.0,3.0,33.0,15.0,5.0,0.0,0.0,0.0,13,0,0,0,2,0,0,0,12.0,8.0,0.0,0.0,143.0,3,27,0.0,1.846,0.0,0.0,2.077,0.0,3,20.0,1,False
674009,Chiedozie Ogbene,FWD,Luton,81.5,4,7,387,2,3.5,7.97,4.47,46.3,47,4,1987,0,0,0,0,0,20,84,1,229164.0,Chiedozie,Ogbene,328.0,632.0,0.0,FWD,MID,FWD,0.0,229164.0,14.0,50.0,31.0,10.0,7.0,3.0,125.0,17.0,7.0,0.0,0.0,0.0,30,0,0,0,2,0,0,0,50.0,28.0,0.0,0.0,465.0,11,90,0.0,2.8,0.0,0.0,3.0,0.0,6,78.0,4,False
674014,David Brooks,MID,Bournemouth,18.6,1,2,71,0,0.47,2.92,2.45,6.08,7,1,271,0,0,0,0,0,2,23,1,111317.0,David,Brooks,64.0,62.0,86.0,MID,MID,MID,5.0,111317.0,5.0,1.0,2.0,4.0,2.0,0.0,17.0,5.0,1.0,0.0,0.0,0.0,13,0,0,0,0,0,0,0,1.0,10.0,0.0,0.0,82.0,0,21,4.6,1.769,0.354,4.2,1.615,0.323,-2,11.0,-2,False
675088,Rodrigo Hernandez,MID,Man City,201.6,10,19,737,14,6.15,10.14,3.99,29.89,26,8,2931,0,0,0,1,0,34,159,8,220566.0,Rodrigo,Hernandez,365.0,360.0,421.0,MID,MID,MID,6.5,220566.0,22.0,35.0,40.0,43.0,26.0,8.0,235.0,70.0,27.0,0.0,0.0,0.0,34,0,0,0,32,0,0,0,35.0,44.0,0.0,0.0,816.0,23,195,24.462,4.676,0.719,30.0,5.735,0.882,36,79.0,4,False
681213,Ionuț Radu,GK,Bournemouth,1.2,0,0,31,0,0.0,0.0,0.0,2.76,7,0,180,0,0,0,0,5,2,2,0,215531.0,Ionuț,Radu,607.0,0.0,0.0,GK,0,GK,0.0,215531.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,3.0,0.0,2,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,33.0,0,2,0.0,1.0,0.0,0.0,1.0,0.0,0,2.0,0,False
682548,Olu Aina,DEF,Nott'm Forest,34.1,1,2,289,2,1.01,1.35,0.34,29.01,39,1,1690,0,0,0,0,0,20,45,3,159506.0,Olu,Aina,604.0,422.0,507.0,DEF,DEF,DEF,5.0,159506.0,1.0,25.0,41.0,31.0,18.0,3.0,97.0,47.0,16.0,0.0,0.0,0.0,22,0,0,0,2,0,0,0,25.0,2.0,0.0,0.0,316.0,4,49,9.0,2.045,0.409,9.8,2.227,0.445,4,27.0,2,False
683402,Tosin Adarabioyo,DEF,Fulham,55.1,0,2,327,6,0.32,1.1,0.78,28.19,25,2,1616,0,0,0,0,0,18,66,2,109646.0,Tosin,Adarabioyo,286.0,187.0,232.0,DEF,DEF,DEF,4.5,109646.0,5.0,5.0,80.0,11.0,25.0,11.0,43.0,21.0,10.0,0.0,0.0,0.0,20,0,0,0,8,0,0,0,5.0,10.0,0.0,0.0,342.0,3,75,14.667,3.3,0.733,16.667,3.75,0.833,9,15.0,1,False
683450,Pablo Fornals Malla,MID,West Ham,15.1,0,0,68,1,0.34,0.65,0.31,9.49,9,0,418,0,0,0,0,0,4,19,0,217593.0,Pablo,Fornals Malla,534.0,0.0,0.0,MID,0,MID,0.0,217593.0,3.0,5.0,5.0,6.0,6.0,1.0,26.0,10.0,4.0,0.0,0.0,0.0,15,0,0,0,2,0,0,0,5.0,6.0,0.0,0.0,79.0,0,21,0.0,1.267,0.0,0.0,1.4,0.0,2,11.0,0,False
687008,Gonzalo Montiel,DEF,Nott'm Forest,13.2,2,4,152,1,0.79,0.9,0.11,11.43,11,0,796,0,0,0,0,0,8,28,5,218430.0,Gonzalo,Montiel,679.0,0.0,0.0,DEF,0,DEF,0.0,218430.0,0.0,1.0,30.0,19.0,9.0,3.0,42.0,22.0,3.0,0.0,0.0,0.0,14,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0,153.0,5,35,0.0,2.0,0.0,0.0,2.5,0.0,7,1.0,1,False
688271,Auston Trusty,DEF,Sheffield Utd,7.4,0,0,349,1,0.76,1.14,0.38,53.54,81,0,2568,0,0,0,0,0,28,28,4,201410.0,Auston,Trusty,27.0,0.0,0.0,DEF,0,DEF,0.0,201410.0,2.0,13.0,145.0,30.0,35.0,22.0,89.0,47.0,17.0,0.0,0.0,0.0,32,0,0,0,26,0,0,0,13.0,4.0,0.0,0.0,366.0,0,54,0.0,0.875,0.0,0.0,1.688,0.0,26,17.0,0,False
688273,Vitaly Janelt,MID,Brentford,87.4,4,1,466,9,3.44,5.26,1.82,47.65,52,1,3054,0,0,0,0,0,37,93,8,204580.0,Vitaly,Janelt,105.0,94.0,125.0,MID,MID,MID,5.0,204580.0,7.0,28.0,57.0,38.0,36.0,9.0,189.0,63.0,25.0,0.0,0.0,0.0,38,0,0,0,24,0,0,0,28.0,14.0,0.0,0.0,508.0,1,117,18.6,2.447,0.489,23.4,3.079,0.616,24,42.0,0,False
688278,Pervis Estupiñán,DEF,Brighton,53.2,3,7,291,3,2.22,3.22,1.0,26.5,26,2,1242,1,0,0,0,0,15,57,4,204214.0,Pervis,Estupiñán,131.0,122.0,147.0,DEF,DEF,DEF,4.5,204214.0,6.0,17.0,20.0,13.0,21.0,4.0,90.0,26.0,13.0,0.0,0.0,0.0,19,0,0,0,0,0,0,0,17.0,12.0,0.0,0.0,320.0,8,58,12.667,3.0,0.667,12.889,3.053,0.678,1,29.0,1,False
690107,Alexander Isak,FWD,Newcastle,164.2,4,23,645,7,2.68,22.9,20.22,43.41,41,21,2253,0,1,0,0,0,27,172,1,219168.0,Alexander,Isak,415.0,401.0,499.0,FWD,FWD,FWD,10.5,219168.0,43.0,15.0,12.0,0.0,6.0,1.0,38.0,5.0,5.0,0.0,0.0,5.0,30,0,0,0,0,0,0,0,15.0,86.0,0.0,-60.0,686.0,26,175,16.381,5.733,0.546,16.667,5.833,0.556,3,41.0,3,False
696365,Marcus Rashford,MID,Man Utd,111.1,3,0,330,7,2.8,9.93,7.13,48.29,37,7,2264,0,0,0,0,0,26,108,2,176297.0,Marcus,Rashford,396.0,385.0,451.0,MID,MID,MID,7.0,176297.0,21.0,21.0,20.0,12.0,4.0,1.0,81.0,19.0,7.0,0.0,0.0,2.0,33,0,0,0,0,0,0,0,21.0,42.0,0.0,-12.0,381.0,2,110,15.429,3.273,0.468,15.714,3.333,0.476,2,51.0,2,False
696443,Issa Diop,DEF,Fulham,33.2,0,3,259,5,0.42,0.68,0.26,33.2,26,0,1423,0,0,0,1,0,16,43,2,219924.0,Issa,Diop,271.0,245.0,320.0,DEF,DEF,DEF,4.5,219924.0,1.0,4.0,80.0,16.0,17.0,19.0,65.0,30.0,14.0,0.0,0.0,0.0,18,0,0,0,16,0,0,0,4.0,2.0,0.0,0.0,265.0,4,60,9.556,2.389,0.531,13.333,3.333,0.741,17,6.0,1,False
696646,Axel Disasi,DEF,Chelsea,63.9,0,6,468,5,1.46,3.81,2.35,43.96,50,2,2579,1,0,0,0,0,29,71,6,220362.0,Axel,Disasi,611.0,167.0,0.0,DEF,DEF,DEF,0.0,220362.0,4.0,17.0,97.0,19.0,18.0,19.0,150.0,33.0,14.0,0.0,0.0,0.0,31,0,0,0,4,0,0,0,17.0,8.0,0.0,0.0,493.0,8,77,0.0,2.29,0.0,0.0,2.484,0.0,6,25.0,2,False
704151,Arnaut Danjuma Groeneveld,MID,Everton,19.9,0,0,53,2,0.42,3.05,2.63,9.74,10,1,587,0,0,0,0,0,5,26,0,220307.0,Arnaut,Danjuma Groeneveld,601.0,0.0,0.0,MID,0,MID,0.0,220307.0,9.0,5.0,0.0,4.0,3.0,0.0,25.0,6.0,2.0,0.0,0.0,0.0,14,0,0,0,0,0,0,0,5.0,18.0,0.0,0.0,76.0,1,27,0.0,1.857,0.0,0.0,1.929,0.0,1,23.0,1,False
704523,Christopher Nkunku,FWD,Chelsea,21.0,0,4,96,0,0.37,2.84,2.47,8.74,12,3,437,0,0,0,0,0,2,29,0,213198.0,Christopher,Nkunku,212.0,181.0,240.0,FWD,MID,MID,6.0,213198.0,9.0,7.0,4.0,4.0,2.0,1.0,12.0,5.0,1.0,0.0,0.0,0.0,11,0,3,0,0,0,-18,0,7.0,18.0,0.0,0.0,103.0,5,33,4.833,2.636,0.439,5.5,3.0,0.5,4,7.0,1,True
706297,Jean-Philippe Mateta,FWD,Crystal Palace,145.4,7,22,563,8,1.3,12.14,10.84,40.46,44,16,2274,0,0,0,0,0,25,165,3,231747.0,Jean-Philippe,Mateta,232.0,207.0,283.0,FWD,FWD,FWD,7.5,231747.0,29.0,22.0,14.0,15.0,4.0,4.0,81.0,22.0,7.0,0.0,0.0,2.0,35,0,0,0,2,0,0,0,22.0,58.0,0.0,-24.0,619.0,21,166,22.0,4.714,0.629,22.133,4.743,0.632,1,56.0,-1,False
710159,Ezri Konsa Ngoyo,DEF,Aston Villa,96.0,1,7,562,7,1.01,3.57,2.56,52.28,54,1,3069,0,0,0,0,0,35,91,5,199798.0,Ezri,Konsa Ngoyo,48.0,44.0,38.0,DEF,DEF,DEF,4.5,199798.0,5.0,64.0,68.0,32.0,28.0,20.0,142.0,54.0,22.0,0.0,0.0,0.0,35,0,0,0,2,0,0,0,64.0,10.0,0.0,0.0,636.0,6,92,20.222,2.6,0.578,20.444,2.629,0.584,1,74.0,-1,False
711357,Ethan Pinnock,DEF,Brentford,70.3,0,5,479,5,0.83,2.84,2.01,39.14,46,2,2521,0,0,0,0,0,28,77,1,231065.0,Ethan,Pinnock,112.0,104.0,111.0,DEF,DEF,DEF,4.5,231065.0,4.0,11.0,167.0,23.0,43.0,24.0,131.0,35.0,12.0,0.0,0.0,0.0,29,0,0,0,26,0,0,0,11.0,8.0,0.0,0.0,498.0,5,103,17.111,2.655,0.59,22.889,3.552,0.789,26,19.0,0,False
716687,Joe Worrall,DEF,Nott'm Forest,9.5,0,3,74,1,0.31,0.41,0.1,9.01,9,0,438,0,0,0,1,0,5,13,0,208912.0,Joe,Worrall,469.0,448.0,199.0,DEF,DEF,DEF,4.0,208912.0,0.0,2.0,31.0,5.0,3.0,4.0,18.0,7.0,2.0,0.0,0.0,0.0,7,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,76.0,3,15,3.25,1.857,0.464,3.75,2.143,0.536,2,2.0,0,False
719219,Konstantinos Mavropanos,DEF,West Ham,20.8,0,3,229,3,0.09,1.28,1.19,29.36,27,1,1500,2,0,0,0,0,16,40,2,233963.0,Konstantinos,Mavropanos,676.0,528.0,606.0,DEF,DEF,DEF,4.5,233963.0,3.0,10.0,78.0,16.0,23.0,13.0,70.0,28.0,12.0,0.0,0.0,0.0,19,0,0,0,12,0,0,0,10.0,6.0,0.0,0.0,245.0,2,51,8.889,2.105,0.468,11.333,2.684,0.596,11,16.0,-1,False
719330,Dean Henderson,GK,Crystal Palace,40.0,0,2,293,4,0.01,0.01,0.0,26.47,30,0,1620,2,0,0,0,58,18,48,2,172649.0,Dean,Henderson,385.0,201.0,253.0,GK,GK,GK,5.0,172649.0,0.0,2.0,22.0,1.0,0.0,0.0,121.0,1.0,0.0,42.0,16.0,0.0,18,0,0,0,0,0,0,0,2.0,0.0,42.0,0.0,337.0,2,48,9.6,2.667,0.533,9.6,2.667,0.533,0,44.0,0,False
724306,Yves Bissouma,MID,Spurs,47.3,0,0,315,7,1.67,2.85,1.18,41.3,35,0,2070,0,0,0,2,0,26,44,8,227127.0,Yves,Bissouma,493.0,482.0,587.0,MID,MID,MID,5.5,227127.0,5.0,31.0,42.0,52.0,37.0,5.0,128.0,80.0,28.0,0.0,0.0,0.0,28,0,0,0,24,0,0,0,31.0,10.0,0.0,0.0,356.0,0,68,8.0,1.571,0.286,12.364,2.429,0.442,24,41.0,0,False
724436,Sergio Reguilón,DEF,Brentford Man Utd,65.5,6,14,350,5,2.83,3.77,0.94,30.44,30,0,1524,0,0,0,1,0,18,74,7,199249.0,Sergio,Reguilón,508.0,496.0,0.0,DEF,DEF,DEF,0.0,199249.0,2.0,26.0,38.0,28.0,21.0,6.0,96.0,58.0,30.0,0.0,0.0,0.0,25,0,0,0,8,0,0,0,26.0,4.0,0.0,0.0,380.0,13,81,0.0,2.96,0.0,0.0,3.24,0.0,7,30.0,-1,False
729731,Matty Cash,DEF,Aston Villa,64.6,2,4,337,3,2.47,6.88,4.41,36.78,36,2,2138,1,0,0,0,0,23,64,8,199796.0,Matty,Cash,36.0,32.0,36.0,DEF,DEF,DEF,4.5,199796.0,13.0,22.0,52.0,31.0,18.0,14.0,110.0,54.0,23.0,0.0,0.0,0.0,29,0,0,0,4,0,0,0,22.0,26.0,0.0,0.0,385.0,6,70,14.222,2.207,0.49,15.556,2.414,0.536,6,48.0,2,False
729769,Tyler Adams,MID,Bournemouth,2.2,0,1,28,0,0.03,0.03,0.0,1.81,3,0,118,0,0,0,0,0,1,5,0,200785.0,Tyler,Adams,673.0,60.0,85.0,MID,MID,MID,5.0,200785.0,0.0,3.0,2.0,3.0,4.0,0.0,7.0,4.0,1.0,0.0,0.0,0.0,3,0,0,0,2,0,0,0,3.0,0.0,0.0,0.0,31.0,1,7,1.0,1.667,0.333,1.4,2.333,0.467,2,3.0,0,False
729988,Matt Turner,GK,Nott'm Forest,33.5,0,0,281,2,0.0,0.0,0.0,25.43,28,0,1530,0,0,0,0,55,17,42,1,224068.0,Matt,Turner,28.0,445.0,504.0,GK,GK,GK,4.0,224068.0,0.0,3.0,13.0,0.0,0.0,0.0,158.0,0.0,0.0,29.0,26.0,0.0,17,0,0,0,0,0,0,0,3.0,0.0,29.0,0.0,313.0,0,42,10.5,2.471,0.618,10.5,2.471,0.618,0,32.0,0,False
731855,Mark Travers,GK,Bournemouth,11.9,0,2,79,2,0.0,0.0,0.0,6.96,5,0,360,0,0,0,0,13,4,19,0,229600.0,Mark,Travers,88.0,84.0,288.0,GK,GK,GK,4.5,229600.0,0.0,1.0,4.0,0.0,0.0,0.0,27.0,0.0,0.0,9.0,4.0,0.0,4,0,0,0,0,0,0,0,1.0,0.0,9.0,0.0,89.0,6,23,4.222,4.75,1.056,5.111,5.75,1.278,4,10.0,4,False
737066,Erling Haaland,FWD,Man City,246.2,8,29,792,11,2.18,31.75,29.57,25.65,25,27,2553,0,1,0,0,0,29,217,1,223094.0,Erling,Haaland,355.0,351.0,430.0,FWD,FWD,FWD,14.0,223094.0,59.0,31.0,16.0,3.0,2.0,1.0,47.0,6.0,3.0,0.0,0.0,7.0,31,0,0,0,0,0,0,0,31.0,118.0,0.0,-84.0,857.0,30,218,15.5,7.0,0.5,15.571,7.032,0.502,1,65.0,1,False
742405,Tom Davies,MID,Sheffield Utd,-1.0,0,0,11,0,0.06,0.4,0.34,7.43,11,0,214,0,0,0,0,0,2,7,2,173807.0,Tom,Davies,666.0,0.0,0.0,MID,0,MID,0.0,173807.0,1.0,2.0,5.0,5.0,3.0,1.0,21.0,10.0,5.0,0.0,0.0,0.0,9,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,15.0,0,7,0.0,0.778,0.0,0.0,0.778,0.0,0,4.0,0,False
746395,Aaron Ramsdale,GK,Arsenal,18.8,0,0,90,2,0.01,0.01,0.0,5.81,5,0,540,0,0,0,0,9,6,20,0,225321.0,Aaron,Ramsdale,17.0,14.0,674.0,GK,GK,GK,5.0,225321.0,0.0,1.0,3.0,0.0,0.0,0.0,53.0,0.0,0.0,6.0,3.0,0.0,6,0,0,0,0,0,0,0,1.0,0.0,6.0,0.0,97.0,2,22,4.0,3.333,0.667,4.4,3.667,0.733,2,7.0,2,False
748382,Reiss Nelson,MID,Arsenal,16.2,0,0,58,1,0.43,0.61,0.18,2.18,1,0,256,0,0,0,0,0,1,16,1,200641.0,Reiss,Nelson,578.0,10.0,27.0,MID,MID,MID,5.0,200641.0,1.0,6.0,5.0,6.0,1.0,1.0,22.0,9.0,3.0,0.0,0.0,0.0,15,0,0,0,0,0,0,0,6.0,2.0,0.0,0.0,66.0,0,16,3.2,1.067,0.213,3.2,1.067,0.213,0,8.0,0,False
749736,Kai Havertz,MID,Arsenal,195.8,10,15,515,16,3.88,16.23,12.36,21.03,22,13,2627,0,0,0,0,0,30,180,11,219847.0,Kai,Havertz,6.0,4.0,30.0,MID,FWD,FWD,7.5,219847.0,28.0,44.0,22.0,15.0,20.0,1.0,122.0,35.0,20.0,0.0,0.0,1.0,37,-16,-13,0,0,0,78,0,44.0,56.0,0.0,-6.0,687.0,26,162,24.0,4.865,0.649,21.6,4.378,0.584,-18,172.0,11,True
750032,Mason Mount,MID,Man Utd,24.6,0,0,93,1,0.37,0.74,0.37,9.95,13,1,509,0,0,0,0,0,5,23,2,184341.0,Mason,Mount,209.0,382.0,455.0,MID,MID,MID,6.0,184341.0,1.0,9.0,3.0,14.0,6.0,1.0,37.0,22.0,8.0,0.0,0.0,0.0,14,0,0,0,2,0,0,0,9.0,2.0,0.0,0.0,104.0,0,25,3.833,1.643,0.274,4.167,1.786,0.298,2,11.0,0,False
751066,Tahith Chong,MID,Luton,67.8,2,3,222,0,1.33,4.03,2.7,47.8,51,4,1972,0,0,0,0,0,20,78,4,222677.0,Tahith,Chong,586.0,0.0,0.0,MID,0,MID,0.0,222677.0,7.0,64.0,10.0,22.0,8.0,6.0,104.0,36.0,14.0,0.0,0.0,0.0,33,0,0,0,0,0,0,0,64.0,14.0,0.0,0.0,300.0,7,82,0.0,2.364,0.0,0.0,2.485,0.0,4,78.0,4,False
751550,Diogo Dalot Teixeira,DEF,Man Utd,110.6,3,13,662,8,2.38,4.05,1.67,64.76,55,2,3174,0,0,0,1,0,35,111,4,216051.0,Diogo,Dalot Teixeira,377.0,369.0,440.0,DEF,DEF,DEF,4.5,216051.0,7.0,14.0,96.0,51.0,37.0,16.0,195.0,81.0,30.0,0.0,0.0,0.0,36,0,0,0,14,0,0,0,14.0,14.0,0.0,0.0,690.0,10,122,24.667,3.083,0.685,27.111,3.389,0.753,11,28.0,-3,False
751649,Jack Harrison,MID,Everton,85.6,3,5,292,11,3.02,6.7,3.68,34.15,26,3,2212,0,0,0,0,0,25,92,1,221399.0,Jack,Harrison,661.0,224.0,352.0,MID,MID,MID,5.5,221399.0,9.0,30.0,21.0,22.0,12.0,5.0,129.0,37.0,15.0,0.0,0.0,0.0,29,0,0,0,6,0,0,0,30.0,18.0,0.0,0.0,340.0,5,98,16.727,3.172,0.577,17.818,3.379,0.614,6,48.0,0,False
759566,Josh Dasilva,MID,Brentford,1.8,0,0,6,0,0.23,0.23,0.0,0.1,0,0,22,0,0,0,0,0,0,3,0,183656.0,Josh,Dasilva,99.0,90.0,0.0,MID,MID,MID,0.0,183656.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6.0,0,3,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0,False
760320,Aaron Wan-Bissaka,DEF,Man Utd,45.4,2,5,323,3,1.47,1.58,0.11,38.57,34,0,1778,0,0,0,0,0,20,47,4,214590.0,Aaron,Wan-Bissaka,401.0,388.0,610.0,DEF,DEF,DEF,4.5,214590.0,1.0,9.0,54.0,25.0,41.0,15.0,94.0,42.0,17.0,0.0,0.0,0.0,22,0,0,0,8,0,0,0,9.0,2.0,0.0,0.0,334.0,5,55,10.444,2.136,0.475,12.222,2.5,0.556,8,11.0,0,False
760359,Harvey Barnes,MID,Newcastle,66.8,3,3,205,2,1.9,5.68,3.78,10.48,10,5,788,0,0,0,0,0,7,64,2,201666.0,Harvey,Barnes,603.0,392.0,487.0,MID,MID,MID,6.5,201666.0,12.0,21.0,2.0,1.0,5.0,0.0,43.0,6.0,5.0,0.0,0.0,0.0,21,0,0,0,0,0,0,0,21.0,24.0,0.0,0.0,250.0,5,66,9.846,3.048,0.469,10.154,3.143,0.484,2,45.0,2,False
760712,Trent Alexander-Arnold,DEF,Liverpool,122.7,5,19,590,8,5.84,8.62,2.78,27.96,28,3,2153,0,0,0,0,0,25,122,6,169187.0,Trent,Alexander-Arnold,290.0,311.0,0.0,DEF,DEF,DEF,0.0,169187.0,8.0,9.0,42.0,26.0,31.0,2.0,176.0,39.0,13.0,0.0,0.0,0.0,28,0,0,0,2,0,0,0,9.0,16.0,0.0,0.0,615.0,16,121,0.0,4.357,0.0,0.0,4.321,0.0,-1,25.0,-3,False
760752,Arijanet Muric,GK,Burnley,35.2,0,12,241,0,0.05,0.05,0.0,20.43,16,0,900,1,0,1,0,64,10,47,0,232917.0,Arijanet,Muric,172.0,568.0,0.0,GK,GK,GK,0.0,232917.0,0.0,3.0,14.0,1.0,0.0,0.0,106.0,1.0,0.0,42.0,22.0,0.0,10,0,0,0,0,0,0,0,3.0,0.0,42.0,0.0,286.0,12,47,0.0,4.7,0.0,0.0,4.7,0.0,0,45.0,0,False
765693,Orel Mangala,MID,Nott'm Forest,37.4,0,0,186,3,0.28,1.05,0.77,24.5,31,1,1562,0,0,0,0,0,19,40,6,179519.0,Orel,Mangala,453.0,651.0,0.0,MID,MID,MID,0.0,179519.0,1.0,21.0,28.0,13.0,26.0,6.0,74.0,27.0,14.0,0.0,0.0,0.0,20,0,0,0,2,0,0,0,21.0,2.0,0.0,0.0,209.0,2,44,0.0,2.0,0.0,0.0,2.2,0.0,4,23.0,2,False
766435,Lucas Tolentino Coelho de Lima,MID,West Ham,88.2,6,7,398,4,4.93,10.12,5.19,50.96,52,4,2627,0,0,0,0,0,31,100,10,224024.0,Lucas,Tolentino Coelho de Lima,539.0,527.0,612.0,MID,MID,MID,6.0,224024.0,11.0,66.0,25.0,48.0,21.0,1.0,194.0,71.0,23.0,0.0,0.0,2.0,31,0,0,0,22,0,0,0,66.0,22.0,0.0,-12.0,474.0,8,123,16.667,3.226,0.538,20.5,3.968,0.661,23,76.0,1,False
